Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
L,UH,1,-0.18000000715255737,T_TH,0.44999998807907104,-0.11999999731779099,K_HH,0.41999998688697815,0.17000000178813934,N,0.5699999928474426,0.12999999523162842,N,0.6800000071525574
F,ER,1,0.0,HH,0.8399999737739563,0.0,CH,0.9399999976158142,0.0,SH,0.4099999964237213,0.029999999329447746,B,0.7300000190734863
N,DH,1,-0.09000000357627869,B,0.5299999713897705,-0.23000000417232513,G,0.4300000071525574,0.12999999523162842,L,0.5699999928474426,0.30000001192092896,L,0.6800000071525574
L,ER,2,0.0,T_TH,0.44999998807907104,0.0,K_HH,0.41999998688697815,0.0,N,0.5699999928474426,0.33000001311302185,N,0.6800000071525574
AO,Z,1,0.30000001192092896,CH,0.46000000834465027,0.3400000035762787,AA,0.5199999809265137,-0.07999999821186066,OW,0.5199999809265137,-0.25999999046325684,EH,0.49000000953674316
EH,AE,38,0.25,OW,0.75,0.07000000029802322,AW,0.8199999928474426,-0.10000000149011612,N,0.5600000023841858,0.38999998569488525,AO,0.49000000953674316
AH,EY,5,0.20999999344348907,IY,0.699999988079071,0.3700000047683716,IY,0.6800000071525574,0.4699999988079071,AA,0.6499999761581421,0.3400000035762787,IH,0.4000000059604645
R,T,1,0.23000000417232513,ZH,0.5400000214576721,0.2800000011920929,Y,0.6700000166893005,0.20000000298023224,N,0.5400000214576721,0.07999999821186066,W,0.5699999928474426
AO,TH,1,-0.25999999046325684,CH,0.46000000834465027,0.10000000149011612,AA,0.5199999809265137,0.05999999865889549,OW,0.5199999809265137,0.2800000011920929,EH,0.49000000953674316
Y,UW,1,-0.4099999964237213,D,0.5099999904632568,-0.3799999952316284,SH,0.7799999713897705,-0.20999999344348907,B_HH,0.5299999713897705,0.09000000357627869,ZH,0.6299999952316284
UW,IH,4,-0.05000000074505806,IY,0.5899999737739563,0.09000000357627869,OW,0.46000000834465027,0.5899999737739563,UX,0.6100000143051147,0.1599999964237213,UH,0.5600000023841858
AO,OW,17,-0.009999999776482582,CH,0.46000000834465027,-0.07999999821186066,AA,0.5199999809265137,0.5199999809265137,OW,0.5199999809265137,0.07999999821186066,EH,0.49000000953674316
-,V,3,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
R,N,4,0.07999999821186066,ZH,0.5400000214576721,0.05000000074505806,Y,0.6700000166893005,0.5400000214576721,N,0.5400000214576721,0.27000001072883606,W,0.5699999928474426
